"","groupid","name","year","failure","allies","alliesties","size","religious","ethnic","drugs","statesponsored","wbgi_gee_cs","polity2","logpop","namerica","latamerica","ssafrica","meast","asia","spline1","spline2","spline3","alliesXgee","alliesXpolity2","alliesXfhouse17","alliesXrgdpch","alliesXcinc","fhouse17","europe","rgdpch","cinc","ccode","age","startdate","enddate"
"3527",585,"Purbo Banglar Communist Party (PBCP)",1993,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.5954399108887,0,0,0,0,1,1993,0.666666686534882,0,0,0,0,0,0,5,0,1.63665735721588,0.0061379000544548,771,26,1968,9999
"3528",585,"Purbo Banglar Communist Party (PBCP)",1994,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.6163730621338,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,0,0,0,0,0,5,0,1.69753932952881,0.00620270008221269,771,27,1968,9999
"3529",585,"Purbo Banglar Communist Party (PBCP)",1995,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.6368408203125,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,0,0,0,0,0,4.5,0,1.66431748867035,0.0062237000092864,771,28,1968,9999
"3530",585,"Purbo Banglar Communist Party (PBCP)",1996,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.6571617126465,0,0,0,0,1,1996,2.25,0.0833333358168602,0,0,0,0,0,5,0,1.61458480358124,0.00620590010657907,771,29,1968,9999
"3531",585,"Purbo Banglar Communist Party (PBCP)",1997,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.677173614502,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,0,0,0,0,0,5,0,1.71058940887451,0.00620120018720627,771,30,1968,9999
"3532",585,"Purbo Banglar Communist Party (PBCP)",1998,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.6965446472168,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,5,0,1.7604683637619,0.00621599983423948,771,31,1968,9999
"3533",585,"Purbo Banglar Communist Party (PBCP)",1999,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.7152118682861,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,4.5,0,1.76499593257904,0.00627799984067678,771,32,1968,9999
"3534",585,"Purbo Banglar Communist Party (PBCP)",2000,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.7331638336182,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,4.5,0,1.79354894161224,0.00651409989222884,771,33,1968,9999
"3535",585,"Purbo Banglar Communist Party (PBCP)",2001,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.7504692077637,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,4.5,0,1.84871304035187,0.00662819994613528,771,34,1968,9999
"3536",585,"Purbo Banglar Communist Party (PBCP)",2002,0,0,0,0,0,0,0,0,-0.697904944419861,6,18.7672080993652,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,4,0,1.98586750030518,0.00795440003275871,771,35,1968,9999
"3537",585,"Purbo Banglar Communist Party (PBCP)",2003,0,0,0,1,0,0,0,0,-0.697904944419861,6,18.7832584381104,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,4,0,2.04779076576233,0.00770789990201592,771,36,1968,9999
"3538",585,"Purbo Banglar Communist Party (PBCP)",2004,0,0,0,1,0,0,0,0,-0.697904944419861,6,18.7984676361084,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,4,0,2.11210465431213,0.00789119955152273,771,37,1968,9999
"3539",585,"Purbo Banglar Communist Party (PBCP)",2005,0,0,0,1,0,0,0,0,-0.697904944419861,6,18.8128623962402,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,4,0,2.16600799560547,0.00795410014688969,771,38,1968,9999
"3540",586,"Freedom Party",1987,0,1,0,0,1,0,0,1,-0.697904944419861,-5,18.4581279754639,0,0,0,0,1,1987,0,0,-0.697904944419861,-5,3.5,1.49757027626038,0.0058071999810636,3.5,0,1.49757027626038,0.0058071999810636,771,3,1985,1989
"3541",586,"Freedom Party",1988,0,1,0,0,1,0,0,1,-0.697904944419861,-5,18.4816226959229,0,0,0,0,1,1988,0.00308641977608204,0,-0.697904944419861,-5,3.5,1.55388057231903,0.00579420011490583,3.5,0,1.55388057231903,0.00579420011490583,771,4,1985,1989
"3542",586,"Freedom Party",1989,1,1,0,0,1,0,0,1,-0.697904944419861,-5,18.5054111480713,0,0,0,0,1,1989,0.0246913582086563,0,-0.697904944419861,-5,4,1.58962786197662,0.00582990003749728,4,0,1.58962786197662,0.00582990003749728,771,5,1985,1989
"3543",587,"Hikmatul Zihad",2004,1,0,0,0,1,0,0,0,-0.697904944419861,6,18.7984676361084,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,4,0,2.11210465431213,0.00789119955152273,771,1,2004,2004
"3544",588,"Islami Chhatra Shibir (ICS)",1987,0,1,0,2,1,0,0,0,-0.697904944419861,-5,18.4581279754639,0,0,0,0,1,1987,0,0,-0.697904944419861,-5,3.5,1.49757027626038,0.0058071999810636,3.5,0,1.49757027626038,0.0058071999810636,771,47,1941,9999
"3545",588,"Islami Chhatra Shibir (ICS)",1988,0,1,0,2,1,0,0,0,-0.697904944419861,-5,18.4816226959229,0,0,0,0,1,1988,0.00308641977608204,0,-0.697904944419861,-5,3.5,1.55388057231903,0.00579420011490583,3.5,0,1.55388057231903,0.00579420011490583,771,48,1941,9999
"3546",588,"Islami Chhatra Shibir (ICS)",1989,0,1,0,2,1,0,0,0,-0.697904944419861,-5,18.5054111480713,0,0,0,0,1,1989,0.0246913582086563,0,-0.697904944419861,-5,4,1.58962786197662,0.00582990003749728,4,0,1.58962786197662,0.00582990003749728,771,49,1941,9999
"3547",588,"Islami Chhatra Shibir (ICS)",1990,0,0,0,2,1,0,0,0,-0.697904944419861,-5,18.5289669036865,0,0,0,0,1,1990,0.0833333358168602,0,0,0,0,0,0,3,0,1.61616253852844,0.00591730000451207,771,50,1941,9999
"3548",588,"Islami Chhatra Shibir (ICS)",1991,0,0,0,2,1,0,0,0,-0.697904944419861,6,18.5517921447754,0,0,0,0,1,1991,0.19753086566925,0,0,0,0,0,0,5.5,0,1.63554036617279,0.00608329987153411,771,51,1941,9999
"3549",588,"Islami Chhatra Shibir (ICS)",1992,0,1,0,2,1,0,0,0,-0.697904944419861,6,18.5739231109619,0,0,0,0,1,1992,0.38580247759819,0,-0.697904944419861,6,5.5,1.64786219596863,0.00614639976993203,5.5,0,1.64786219596863,0.00614639976993203,771,52,1941,9999
"3550",588,"Islami Chhatra Shibir (ICS)",1993,0,1,0,2,1,0,0,0,-0.697904944419861,6,18.5954399108887,0,0,0,0,1,1993,0.666666686534882,0,-0.697904944419861,6,5,1.63665735721588,0.0061379000544548,5,0,1.63665735721588,0.0061379000544548,771,53,1941,9999
"3551",588,"Islami Chhatra Shibir (ICS)",1994,0,1,0,2,1,0,0,0,-0.697904944419861,6,18.6163730621338,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,-0.697904944419861,6,5,1.69753932952881,0.00620270008221269,5,0,1.69753932952881,0.00620270008221269,771,54,1941,9999
"3552",588,"Islami Chhatra Shibir (ICS)",1995,0,1,0,2,1,0,0,0,-0.697904944419861,6,18.6368408203125,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,-0.697904944419861,6,4.5,1.66431748867035,0.0062237000092864,4.5,0,1.66431748867035,0.0062237000092864,771,55,1941,9999
"3553",588,"Islami Chhatra Shibir (ICS)",1996,0,1,0,2,1,0,0,0,-0.697904944419861,6,18.6571617126465,0,0,0,0,1,1996,2.25,0.0833333358168602,-0.697904944419861,6,5,1.61458480358124,0.00620590010657907,5,0,1.61458480358124,0.00620590010657907,771,56,1941,9999
"3554",588,"Islami Chhatra Shibir (ICS)",1997,0,1,0,2,1,0,0,0,-0.697904944419861,6,18.677173614502,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,-0.697904944419861,6,5,1.71058940887451,0.00620120018720627,5,0,1.71058940887451,0.00620120018720627,771,57,1941,9999
"3555",588,"Islami Chhatra Shibir (ICS)",1998,0,1,0.00447223102673888,2,1,0,0,0,-0.697904944419861,6,18.6965446472168,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,-0.697904944419861,6,5,1.7604683637619,0.00621599983423948,5,0,1.7604683637619,0.00621599983423948,771,58,1941,9999
"3556",588,"Islami Chhatra Shibir (ICS)",1999,0,1,0.00447223102673888,2,1,0,0,0,-0.697904944419861,6,18.7152118682861,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,-0.697904944419861,6,4.5,1.76499593257904,0.00627799984067678,4.5,0,1.76499593257904,0.00627799984067678,771,59,1941,9999
"3557",588,"Islami Chhatra Shibir (ICS)",2000,0,1,0.00447223102673888,2,1,0,0,0,-0.697904944419861,6,18.7331638336182,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,-0.697904944419861,6,4.5,1.79354894161224,0.00651409989222884,4.5,0,1.79354894161224,0.00651409989222884,771,60,1941,9999
"3558",588,"Islami Chhatra Shibir (ICS)",2001,0,1,0.00447223102673888,2,1,0,0,0,-0.697904944419861,6,18.7504692077637,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,-0.697904944419861,6,4.5,1.84871304035187,0.00662819994613528,4.5,0,1.84871304035187,0.00662819994613528,771,61,1941,9999
"3559",588,"Islami Chhatra Shibir (ICS)",2002,0,1,0.00447223102673888,2,1,0,0,0,-0.697904944419861,6,18.7672080993652,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,-0.697904944419861,6,4,1.98586750030518,0.00795440003275871,4,0,1.98586750030518,0.00795440003275871,771,62,1941,9999
"3560",588,"Islami Chhatra Shibir (ICS)",2003,0,1,0.00447223102673888,2,1,0,0,0,-0.697904944419861,6,18.7832584381104,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,-0.697904944419861,6,4,2.04779076576233,0.00770789990201592,4,0,2.04779076576233,0.00770789990201592,771,63,1941,9999
"3561",588,"Islami Chhatra Shibir (ICS)",2004,0,1,0.00447223102673888,2,1,0,0,0,-0.697904944419861,6,18.7984676361084,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,-0.697904944419861,6,4,2.11210465431213,0.00789119955152273,4,0,2.11210465431213,0.00789119955152273,771,64,1941,9999
"3562",588,"Islami Chhatra Shibir (ICS)",2005,0,2,0.00447223102673888,2,1,0,0,0,-0.697904944419861,6,18.8128623962402,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,-1.39580988883972,12,8,4.33201599121094,0.0159082002937794,4,0,2.16600799560547,0.00795410014688969,771,65,1941,9999
"3563",589,"Islamic Shashantantra Andolon (ISA)",2002,0,0,0,2,1,0,0,0,-0.697904944419861,6,18.7672080993652,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,4,0,1.98586750030518,0.00795440003275871,771,1,2002,9999
"3564",589,"Islamic Shashantantra Andolon (ISA)",2003,0,0,0,2,1,0,0,0,-0.697904944419861,6,18.7832584381104,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,4,0,2.04779076576233,0.00770789990201592,771,2,2002,9999
"3565",589,"Islamic Shashantantra Andolon (ISA)",2004,0,0,0,2,1,0,0,0,-0.697904944419861,6,18.7984676361084,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,4,0,2.11210465431213,0.00789119955152273,771,3,2002,9999
"3566",589,"Islamic Shashantantra Andolon (ISA)",2005,0,0,0,2,1,0,0,0,-0.697904944419861,6,18.8128623962402,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,4,0,2.16600799560547,0.00795410014688969,771,4,2002,9999
"3567",590,"Jagrata Muslim Janata Bangladesh",1998,0,0,9.88999963738024e-05,0,1,0,0,0,-0.697904944419861,6,18.6965446472168,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,5,0,1.7604683637619,0.00621599983423948,771,1,1998,9999
"3568",590,"Jagrata Muslim Janata Bangladesh",1999,0,0,9.88999963738024e-05,0,1,0,0,0,-0.697904944419861,6,18.7152118682861,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,4.5,0,1.76499593257904,0.00627799984067678,771,2,1998,9999
"3569",590,"Jagrata Muslim Janata Bangladesh",2000,0,0,9.88999963738024e-05,0,1,0,0,0,-0.697904944419861,6,18.7331638336182,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,4.5,0,1.79354894161224,0.00651409989222884,771,3,1998,9999
"3570",590,"Jagrata Muslim Janata Bangladesh",2001,0,0,9.88999963738024e-05,0,1,0,0,0,-0.697904944419861,6,18.7504692077637,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,4.5,0,1.84871304035187,0.00662819994613528,771,4,1998,9999
"3571",590,"Jagrata Muslim Janata Bangladesh",2002,0,0,9.88999963738024e-05,0,1,0,0,0,-0.697904944419861,6,18.7672080993652,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,4,0,1.98586750030518,0.00795440003275871,771,5,1998,9999
"3572",590,"Jagrata Muslim Janata Bangladesh",2003,0,0,9.88999963738024e-05,0,1,0,0,0,-0.697904944419861,6,18.7832584381104,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,4,0,2.04779076576233,0.00770789990201592,771,6,1998,9999
"3573",590,"Jagrata Muslim Janata Bangladesh",2004,0,0,9.88999963738024e-05,0,1,0,0,0,-0.697904944419861,6,18.7984676361084,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,4,0,2.11210465431213,0.00789119955152273,771,7,1998,9999
"3574",590,"Jagrata Muslim Janata Bangladesh",2005,0,1,9.88999963738024e-05,0,1,0,0,0,-0.697904944419861,6,18.8128623962402,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,-0.697904944419861,6,4,2.16600799560547,0.00795410014688969,4,0,2.16600799560547,0.00795410014688969,771,8,1998,9999
"3575",591,"Jamatul Mujahedin Bangladesh",2005,0,2,0.000672260008286685,0,1,0,0,0,-0.697904944419861,6,18.8128623962402,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,-1.39580988883972,12,8,4.33201599121094,0.0159082002937794,4,0,2.16600799560547,0.00795410014688969,771,1,2005,9999
"3576",592,"Burma Communist Party",1987,0,1,0,2,0,0,1,1,-1.35736608505249,-8,17.4809417724609,0,0,0,0,1,1987,0,0,-1.35736608505249,-8,1,NA,0.00337020005099475,1,0,NA,0.00337020005099475,775,40,1948,9999
"3577",592,"Burma Communist Party",1988,0,1,0,2,0,0,1,1,-1.35736608505249,-6,17.5003566741943,0,0,0,0,1,1988,0.00308641977608204,0,-1.35736608505249,-6,1.5,NA,0.00334680010564625,1.5,0,NA,0.00334680010564625,775,41,1948,9999
"3578",592,"Burma Communist Party",1989,0,1,0,2,0,0,1,1,-1.35736608505249,-6,17.5193023681641,0,0,0,0,1,1989,0.0246913582086563,0,-1.35736608505249,-6,1,NA,0.00346569996327162,1,0,NA,0.00346569996327162,775,42,1948,9999
"3579",592,"Burma Communist Party",1990,0,1,0,2,0,0,1,1,-1.35736608505249,-7,17.5376796722412,0,0,0,0,1,1990,0.0833333358168602,0,-1.35736608505249,-7,1,NA,0.00378099991939962,1,0,NA,0.00378099991939962,775,43,1948,9999
"3580",592,"Burma Communist Party",1991,0,1,0,2,0,0,1,1,-1.35736608505249,-7,17.5424556732178,0,0,0,0,1,1991,0.19753086566925,0,-1.35736608505249,-7,1,NA,0.00432350020855665,1,0,NA,0.00432350020855665,775,44,1948,9999
"3581",592,"Burma Communist Party",1992,0,1,0,2,0,0,1,1,-1.35736608505249,-7,17.5610771179199,0,0,0,0,1,1992,0.38580247759819,0,-1.35736608505249,-7,1,NA,0.00430120015516877,1,0,NA,0.00430120015516877,775,45,1948,9999
"3582",592,"Burma Communist Party",1993,0,1,0,2,0,0,1,1,-1.35736608505249,-7,17.5794048309326,0,0,0,0,1,1993,0.666666686534882,0,-1.35736608505249,-7,1,NA,0.0051192999817431,1,0,NA,0.0051192999817431,775,46,1948,9999
"3583",592,"Burma Communist Party",1994,0,1,0,2,0,0,1,1,-1.35736608505249,-7,17.5979251861572,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,-1.35736608505249,-7,1,NA,0.00492700003087521,1,0,NA,0.00492700003087521,775,47,1948,9999
"3584",592,"Burma Communist Party",1995,0,0,0,2,0,0,1,1,-1.35736608505249,-7,17.6245250701904,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,0,0,0,NA,0,1,0,NA,0.00495680002495646,775,48,1948,9999
"3585",592,"Burma Communist Party",1996,0,0,0,2,0,0,1,1,-1.35736608505249,-7,17.6424541473389,0,0,0,0,1,1996,2.25,0.0833333358168602,0,0,0,NA,0,1,0,NA,0.00501170009374619,775,49,1948,9999
"3586",592,"Burma Communist Party",1997,0,0,0,2,0,0,1,1,-1.35736608505249,-7,17.652853012085,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,0,0,0,NA,0,1,0,NA,0.00506210001185536,775,50,1948,9999
"3587",592,"Burma Communist Party",1998,0,0,-4.53999990136386e-23,2,0,0,1,1,-1.35736608505249,-7,17.6109313964844,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,0,0,0,NA,0,1,0,NA,0.00505590019747615,775,51,1948,9999
"3588",592,"Burma Communist Party",1999,0,0,-4.53999990136386e-23,2,0,0,1,1,-1.35736608505249,-7,17.6234836578369,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,0,0,0,NA,0,1,0,NA,0.00517500005662441,775,52,1948,9999
"3589",592,"Burma Communist Party",2000,0,0,-4.53999990136386e-23,2,0,0,1,1,-1.35736608505249,-7,17.6356601715088,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,0,0,0,NA,0,1,0,NA,0.00494500016793609,775,53,1948,9999
"3590",592,"Burma Communist Party",2001,0,0,-4.53999990136386e-23,2,0,0,1,1,-1.35736608505249,-7,17.7500381469727,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,0,0,0,NA,0,1,0,NA,0.00526010012254119,775,54,1948,9999
"3591",592,"Burma Communist Party",2002,0,0,-4.53999990136386e-23,2,0,0,1,1,-1.35736608505249,-7,17.7700366973877,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,0,0,0,NA,0,1,0,NA,0.00692170020192862,775,55,1948,9999
"3592",592,"Burma Communist Party",2003,0,0,-4.53999990136386e-23,2,0,0,1,1,-1.35736608505249,-7,17.7900199890137,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,0,0,0,NA,0,1,0,NA,0.0072173997759819,775,56,1948,9999
"3593",592,"Burma Communist Party",2004,0,0,-4.53999990136386e-23,2,0,0,1,1,-1.35736608505249,-8,17.8100166320801,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,0,0,0,NA,0,1,0,NA,0.00717790005728602,775,57,1948,9999
"3594",592,"Burma Communist Party",2005,0,0,-4.53999990136386e-23,2,0,0,1,1,-1.35736608505249,-8,17.8296203613281,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,0,0,0,NA,0,1,0,NA,0.00740179978311062,775,58,1948,9999
"3595",593,"Shanti Bahini - Peace Force",1987,0,0,0,2,0,1,0,1,-0.697904944419861,-5,18.4581279754639,0,0,0,0,1,1987,0,0,0,0,0,0,0,3.5,0,1.49757027626038,0.0058071999810636,771,2,1986,1997
"3596",593,"Shanti Bahini - Peace Force",1988,0,0,0,2,0,1,0,1,-0.697904944419861,-5,18.4816226959229,0,0,0,0,1,1988,0.00308641977608204,0,0,0,0,0,0,3.5,0,1.55388057231903,0.00579420011490583,771,3,1986,1997
"3597",593,"Shanti Bahini - Peace Force",1989,0,0,0,2,0,1,0,1,-0.697904944419861,-5,18.5054111480713,0,0,0,0,1,1989,0.0246913582086563,0,0,0,0,0,0,4,0,1.58962786197662,0.00582990003749728,771,4,1986,1997
"3598",593,"Shanti Bahini - Peace Force",1990,0,0,0,2,0,1,0,1,-0.697904944419861,-5,18.5289669036865,0,0,0,0,1,1990,0.0833333358168602,0,0,0,0,0,0,3,0,1.61616253852844,0.00591730000451207,771,5,1986,1997
"3599",593,"Shanti Bahini - Peace Force",1991,0,0,0,2,0,1,0,1,-0.697904944419861,6,18.5517921447754,0,0,0,0,1,1991,0.19753086566925,0,0,0,0,0,0,5.5,0,1.63554036617279,0.00608329987153411,771,6,1986,1997
"3600",593,"Shanti Bahini - Peace Force",1992,0,0,0,2,0,1,0,1,-0.697904944419861,6,18.5739231109619,0,0,0,0,1,1992,0.38580247759819,0,0,0,0,0,0,5.5,0,1.64786219596863,0.00614639976993203,771,7,1986,1997
"3601",593,"Shanti Bahini - Peace Force",1993,0,0,0,2,0,1,0,1,-0.697904944419861,6,18.5954399108887,0,0,0,0,1,1993,0.666666686534882,0,0,0,0,0,0,5,0,1.63665735721588,0.0061379000544548,771,8,1986,1997
"3602",593,"Shanti Bahini - Peace Force",1994,0,0,0,2,0,1,0,1,-0.697904944419861,6,18.6163730621338,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,0,0,0,0,0,5,0,1.69753932952881,0.00620270008221269,771,9,1986,1997
"3603",593,"Shanti Bahini - Peace Force",1995,0,0,0,2,0,1,0,1,-0.697904944419861,6,18.6368408203125,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,0,0,0,0,0,4.5,0,1.66431748867035,0.0062237000092864,771,10,1986,1997
"3604",593,"Shanti Bahini - Peace Force",1996,0,0,0,2,0,1,0,1,-0.697904944419861,6,18.6571617126465,0,0,0,0,1,1996,2.25,0.0833333358168602,0,0,0,0,0,5,0,1.61458480358124,0.00620590010657907,771,11,1986,1997
"3605",593,"Shanti Bahini - Peace Force",1997,1,0,0,2,0,1,0,1,-0.697904944419861,6,18.677173614502,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,0,0,0,0,0,5,0,1.71058940887451,0.00620120018720627,771,12,1986,1997
"3606",594,"All Burma Students' Democratic Front (ABSDF)",1988,0,2,0,2,0,0,0,0,-1.35736608505249,-6,17.5003566741943,0,0,0,0,1,1988,0.00308641977608204,0,-2.71473217010498,-12,3,NA,0.00669360021129251,1.5,0,NA,0.00334680010564625,775,1,1988,9999
"3607",594,"All Burma Students' Democratic Front (ABSDF)",1989,0,2,0,2,0,0,0,0,-1.35736608505249,-6,17.5193023681641,0,0,0,0,1,1989,0.0246913582086563,0,-2.71473217010498,-12,2,NA,0.00693139992654324,1,0,NA,0.00346569996327162,775,2,1988,9999
"3608",594,"All Burma Students' Democratic Front (ABSDF)",1990,0,2,0,2,0,0,0,0,-1.35736608505249,-7,17.5376796722412,0,0,0,0,1,1990,0.0833333358168602,0,-2.71473217010498,-14,2,NA,0.00756199983879924,1,0,NA,0.00378099991939962,775,3,1988,9999
"3609",594,"All Burma Students' Democratic Front (ABSDF)",1991,0,2,0,2,0,0,0,0,-1.35736608505249,-7,17.5424556732178,0,0,0,0,1,1991,0.19753086566925,0,-2.71473217010498,-14,2,NA,0.0086470004171133,1,0,NA,0.00432350020855665,775,4,1988,9999
"3610",594,"All Burma Students' Democratic Front (ABSDF)",1992,0,2,0,2,0,0,0,0,-1.35736608505249,-7,17.5610771179199,0,0,0,0,1,1992,0.38580247759819,0,-2.71473217010498,-14,2,NA,0.00860240031033754,1,0,NA,0.00430120015516877,775,5,1988,9999
"3611",594,"All Burma Students' Democratic Front (ABSDF)",1993,0,2,0,2,0,0,0,0,-1.35736608505249,-7,17.5794048309326,0,0,0,0,1,1993,0.666666686534882,0,-2.71473217010498,-14,2,NA,0.0102385999634862,1,0,NA,0.0051192999817431,775,6,1988,9999
"3612",594,"All Burma Students' Democratic Front (ABSDF)",1994,0,2,0,2,0,0,0,0,-1.35736608505249,-7,17.5979251861572,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,-2.71473217010498,-14,2,NA,0.00985400006175041,1,0,NA,0.00492700003087521,775,7,1988,9999
"3613",594,"All Burma Students' Democratic Front (ABSDF)",1995,0,2,0,2,0,0,0,0,-1.35736608505249,-7,17.6245250701904,0,0,0,0,1,1995,1.580246925354,0.0246913582086563,-2.71473217010498,-14,2,NA,0.00991360004991293,1,0,NA,0.00495680002495646,775,8,1988,9999
"3614",594,"All Burma Students' Democratic Front (ABSDF)",1996,0,2,0,2,0,0,0,0,-1.35736608505249,-7,17.6424541473389,0,0,0,0,1,1996,2.25,0.0833333358168602,-2.71473217010498,-14,2,NA,0.0100234001874924,1,0,NA,0.00501170009374619,775,9,1988,9999
"3615",594,"All Burma Students' Democratic Front (ABSDF)",1997,0,2,0,2,0,0,0,0,-1.35736608505249,-7,17.652853012085,0,0,0,0,1,1997,3.08641982078552,0.19753086566925,-2.71473217010498,-14,2,NA,0.0101242000237107,1,0,NA,0.00506210001185536,775,10,1988,9999
"3616",594,"All Burma Students' Democratic Front (ABSDF)",1998,0,2,-2.58999993977969e-17,2,0,0,0,0,-1.35736608505249,-7,17.6109313964844,0,0,0,0,1,1998,4.10802459716797,0.38580247759819,-2.71473217010498,-14,2,NA,0.0101118003949523,1,0,NA,0.00505590019747615,775,11,1988,9999
"3617",594,"All Burma Students' Democratic Front (ABSDF)",1999,0,2,-2.58999993977969e-17,2,0,0,0,0,-1.35736608505249,-7,17.6234836578369,0,0,0,0,1,1999,5.33333349227905,0.666666686534882,-2.71473217010498,-14,2,NA,0.0103500001132488,1,0,NA,0.00517500005662441,775,12,1988,9999
"3618",594,"All Burma Students' Democratic Front (ABSDF)",2000,0,2,-2.58999993977969e-17,2,0,0,0,0,-1.35736608505249,-7,17.6356601715088,0,0,0,0,1,2000,6.78086423873901,1.05864202976227,-2.71473217010498,-14,2,NA,0.00989000033587217,1,0,NA,0.00494500016793609,775,13,1988,9999
"3619",594,"All Burma Students' Democratic Front (ABSDF)",2001,0,2,-2.58999993977969e-17,2,0,0,0,0,-1.35736608505249,-7,17.7500381469727,0,0,0,0,1,2001,8.4580249786377,1.5728394985199,-2.71473217010498,-14,2,NA,0.0105202002450824,1,0,NA,0.00526010012254119,775,14,1988,9999
"3620",594,"All Burma Students' Democratic Front (ABSDF)",2002,0,2,-2.58999993977969e-17,2,0,0,0,0,-1.35736608505249,-7,17.7700366973877,0,0,0,0,1,2002,10.3277778625488,2.19074082374573,-2.71473217010498,-14,2,NA,0.0138434004038572,1,0,NA,0.00692170020192862,775,15,1988,9999
"3621",594,"All Burma Students' Democratic Front (ABSDF)",2003,0,2,-2.58999993977969e-17,2,0,0,0,0,-1.35736608505249,-7,17.7900199890137,0,0,0,0,1,2003,12.3419752120972,2.88641977310181,-2.71473217010498,-14,2,NA,0.0144347995519638,1,0,NA,0.0072173997759819,775,16,1988,9999
"3622",594,"All Burma Students' Democratic Front (ABSDF)",2004,0,2,-2.58999993977969e-17,2,0,0,0,0,-1.35736608505249,-8,17.8100166320801,0,0,0,0,1,2004,14.4524688720703,3.63395071029663,-2.71473217010498,-16,2,NA,0.014355800114572,1,0,NA,0.00717790005728602,775,17,1988,9999
"3623",594,"All Burma Students' Democratic Front (ABSDF)",2005,0,2,-2.58999993977969e-17,2,0,0,0,0,-1.35736608505249,-8,17.8296203613281,0,0,0,0,1,2005,16.6111106872559,4.40740728378296,-2.71473217010498,-16,2,NA,0.0148035995662212,1,0,NA,0.00740179978311062,775,18,1988,9999
"3624",596,"Democratic Karen Buddhist Army (DKBA)",1994,0,0,0,1,1,1,1,0,-1.35736608505249,-7,17.5979251861572,0,0,0,0,1,1994,1.05864202976227,0.00308641977608204,0,0,0,NA,0,1,0,NA,0.00492700003087521,775,1,1994,9999
